timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,window_size
2026-01-15 09:38:30.095137,192.168.82.145,192.168.62.3,22,22,ICMP,477,42,1,9561
2026-01-15 09:35:29.594746,192.168.44.151,192.168.113.248,3389,3389,UDP,373,35,2,35212
2026-01-15 09:35:44.970880,192.168.21.100,192.168.23.89,22673,3389,ICMP,1280,40,16,65062
2026-01-15 09:39:52.314128,192.168.242.30,192.168.178.27,443,27774,TCP,480,35,2,48046
2026-01-15 09:36:49.038129,192.168.84.139,192.168.99.87,3389,3389,TCP,387,40,2,53662
2026-01-15 09:35:30.063230,192.168.100.102,192.168.29.104,3389,22,ICMP,712,57,0,42160
2026-01-15 09:35:29.498311,192.168.65.48,192.168.26.226,443,8080,TCP,608,64,18,9123
2026-01-15 09:39:50.216479,192.168.105.96,192.168.200.146,80,443,UDP,290,52,18,5270
2026-01-15 09:37:56.012697,192.168.99.28,192.168.83.193,32763,443,TCP,1443,41,1,52590
2026-01-15 09:38:29.336717,192.168.190.208,192.168.46.253,22,443,UDP,921,50,1,44694
2026-01-15 09:39:14.318983,192.168.225.102,192.168.180.75,443,34718,ICMP,1310,45,16,49543
2026-01-15 09:35:40.944611,192.168.213.47,192.168.136.204,443,443,ICMP,551,53,2,16802
2026-01-15 09:43:27.890936,192.168.104.164,192.168.155.189,38297,8080,UDP,219,33,0,45950
2026-01-15 09:38:45.769227,192.168.3.200,192.168.192.239,11508,3389,ICMP,1250,58,18,63817
2026-01-15 09:44:10.954575,192.168.114.36,192.168.71.15,3389,60324,ICMP,447,45,18,19450
2026-01-15 09:39:55.232083,192.168.90.10,192.168.249.250,22,443,UDP,906,34,1,64366
2026-01-15 09:41:52.747297,192.168.41.197,192.168.90.74,3389,80,ICMP,899,52,16,17330
2026-01-15 09:35:06.667271,192.168.137.108,192.168.110.227,45291,443,ICMP,620,54,18,58320
2026-01-15 09:40:04.747135,192.168.249.188,192.168.31.109,3389,13075,ICMP,382,47,0,7996
2026-01-15 09:38:00.763101,192.168.187.25,192.168.1.209,22,4113,ICMP,341,43,2,44192
2026-01-15 09:39:56.086358,192.168.109.52,192.168.219.131,25564,23220,UDP,606,63,0,52277
2026-01-15 09:37:08.338261,192.168.78.168,192.168.194.156,80,3389,TCP,332,48,1,40268
2026-01-15 09:43:49.046095,192.168.186.10,192.168.83.136,443,29669,UDP,977,61,2,63830
2026-01-15 09:36:14.849095,192.168.135.7,192.168.144.80,8080,8080,TCP,285,57,1,13258
2026-01-15 09:36:50.151387,192.168.198.71,192.168.241.198,22,22,TCP,1086,37,0,54169
2026-01-15 09:41:37.609650,192.168.122.45,192.168.228.6,3389,8080,ICMP,419,56,0,26108
2026-01-15 09:42:26.593240,192.168.188.128,192.168.10.128,3389,63423,ICMP,205,59,2,12137
2026-01-15 09:36:11.288015,192.168.148.135,192.168.239.111,8080,3389,UDP,727,30,18,55101
2026-01-15 09:35:14.187500,192.168.54.245,192.168.252.203,443,22,TCP,684,31,16,32531
2026-01-15 09:35:14.450592,192.168.179.192,192.168.0.46,3389,26228,ICMP,963,41,0,27273
2026-01-15 09:35:29.126819,192.168.190.149,192.168.203.170,22745,22,TCP,1019,47,16,45666
2026-01-15 09:44:19.394991,192.168.112.56,192.168.114.123,3389,443,TCP,895,35,0,62844
2026-01-15 09:41:18.177320,192.168.44.210,192.168.166.5,8080,22,ICMP,274,52,16,63914
2026-01-15 09:38:44.062834,192.168.229.105,192.168.193.158,22563,44516,ICMP,656,51,1,19473
2026-01-15 09:41:42.215990,192.168.196.28,192.168.73.1,56121,3389,UDP,1085,32,16,58272
2026-01-15 09:36:55.732566,192.168.111.240,192.168.46.190,8080,22,TCP,1214,42,18,14293
2026-01-15 09:43:07.588975,192.168.94.182,192.168.255.132,80,3389,UDP,1035,47,16,13519
2026-01-15 09:43:07.457057,192.168.10.36,192.168.195.5,443,8080,UDP,416,57,2,45256
2026-01-15 09:37:24.401561,192.168.175.68,192.168.212.94,3389,22,ICMP,479,41,16,10093
2026-01-15 09:40:55.383961,192.168.246.51,192.168.248.234,22,443,ICMP,1327,31,2,43054
2026-01-15 09:38:59.668454,192.168.246.12,192.168.153.54,443,3389,TCP,806,43,1,57054
2026-01-15 09:44:32.793410,192.168.14.168,192.168.9.120,3389,443,TCP,481,47,0,22934
2026-01-15 09:44:18.286600,192.168.34.220,192.168.29.32,8080,80,TCP,1453,52,2,17397
2026-01-15 09:44:45.540930,192.168.85.203,192.168.179.182,8080,8080,TCP,1287,38,2,2099
2026-01-15 09:41:06.144561,192.168.144.12,192.168.221.38,22,3389,UDP,672,60,18,12991
2026-01-15 09:37:41.956692,192.168.87.49,192.168.103.208,8080,443,TCP,860,33,1,38156
2026-01-15 09:35:15.835097,192.168.52.51,192.168.114.5,22,3389,ICMP,1464,32,16,10141
2026-01-15 09:38:02.204996,192.168.197.133,192.168.172.150,80,443,ICMP,172,30,18,3664
2026-01-15 09:41:44.511945,192.168.199.36,192.168.124.51,443,52780,TCP,1334,59,2,45537
2026-01-15 09:40:50.540994,192.168.204.175,192.168.14.94,22,443,TCP,1077,38,2,37313
2026-01-15 09:35:32.118105,192.168.29.106,192.168.5.168,8080,3389,TCP,390,56,0,24574
2026-01-15 09:41:47.341844,192.168.103.157,192.168.113.78,22,8080,ICMP,1032,53,0,12307
2026-01-15 09:40:21.877571,192.168.245.20,192.168.14.149,20267,30526,TCP,479,38,16,33274
2026-01-15 09:41:36.546363,192.168.215.247,192.168.161.219,80,3389,UDP,190,51,0,25791
2026-01-15 09:40:22.154125,192.168.64.231,192.168.56.125,40113,80,ICMP,560,56,16,55959
2026-01-15 09:39:56.322691,192.168.28.180,192.168.20.136,19656,3389,ICMP,1270,35,16,11748
2026-01-15 09:44:06.691375,192.168.8.198,192.168.101.198,13405,8080,UDP,775,43,1,27150
2026-01-15 09:42:34.558848,192.168.169.193,192.168.240.66,80,80,UDP,719,51,16,38594
2026-01-15 09:43:12.200650,192.168.204.12,192.168.152.75,3389,80,ICMP,1063,46,16,60135
2026-01-15 09:35:31.200919,192.168.174.10,192.168.131.13,443,22273,UDP,504,33,16,27813
2026-01-15 09:42:18.940653,192.168.43.11,192.168.242.239,22,22,ICMP,576,54,1,37895
2026-01-15 09:44:17.842921,192.168.241.164,192.168.76.90,443,22,ICMP,996,49,16,35862
2026-01-15 09:43:14.102147,192.168.24.157,192.168.216.246,22,22,UDP,1379,46,2,35210
2026-01-15 09:35:36.970745,192.168.67.64,192.168.117.83,80,80,ICMP,1054,39,2,49544
2026-01-15 09:41:35.775496,192.168.23.1,192.168.191.111,22,22,UDP,604,55,0,25167
2026-01-15 09:42:22.158497,192.168.48.46,192.168.107.11,443,443,UDP,874,50,16,16607
2026-01-15 09:39:34.228717,192.168.101.59,192.168.166.216,22,35409,UDP,284,58,2,47010
2026-01-15 09:43:34.786899,192.168.113.249,192.168.250.210,8080,22,UDP,578,48,18,27719
2026-01-15 09:44:28.243520,192.168.7.160,192.168.188.123,3389,8080,ICMP,1120,50,16,35499
2026-01-15 09:36:12.630174,192.168.93.235,192.168.181.153,8080,8080,ICMP,788,40,16,44140
2026-01-15 09:43:32.327513,192.168.115.146,192.168.25.233,80,22,ICMP,995,61,1,1005
2026-01-15 09:39:42.330202,192.168.135.235,192.168.76.249,443,48598,TCP,653,62,18,49506
2026-01-15 09:43:31.620534,192.168.209.47,192.168.210.40,22,443,UDP,611,30,18,25882
2026-01-15 09:36:51.620149,192.168.68.254,192.168.6.180,32536,3389,TCP,57,63,0,29280
2026-01-15 09:43:58.381441,192.168.121.166,192.168.183.15,80,443,TCP,1014,47,0,58904
2026-01-15 09:39:04.441119,192.168.140.247,192.168.9.207,3389,80,TCP,519,41,1,21128
2026-01-15 09:43:02.756706,192.168.160.40,192.168.186.213,53221,40763,TCP,386,64,16,49526
2026-01-15 09:45:01.769094,192.168.63.175,192.168.105.70,443,80,UDP,547,53,16,33866
2026-01-15 09:41:11.430670,192.168.152.25,192.168.21.135,8080,80,ICMP,1031,59,18,10217
2026-01-15 09:38:54.865862,192.168.52.217,192.168.2.233,3389,443,UDP,706,63,2,35582
2026-01-15 09:44:19.373779,192.168.85.143,192.168.125.159,22,3389,ICMP,202,41,1,1914
2026-01-15 09:37:43.464522,192.168.164.162,192.168.38.76,22,8080,UDP,78,64,18,31516
2026-01-15 09:36:11.696145,192.168.156.119,192.168.157.14,80,443,TCP,515,53,1,29906
2026-01-15 09:37:03.676157,192.168.174.182,192.168.107.251,3389,22,UDP,1494,53,16,58555
2026-01-15 09:36:19.969472,192.168.253.241,192.168.46.232,3389,50644,TCP,1091,47,2,49707
2026-01-15 09:36:45.868463,192.168.35.63,192.168.238.88,8080,443,TCP,292,42,2,40830
2026-01-15 09:40:53.380914,192.168.5.219,192.168.156.10,8080,22,UDP,216,34,16,52596
2026-01-15 09:41:15.160613,192.168.212.171,192.168.212.192,22,3389,ICMP,1400,32,1,7169
2026-01-15 09:42:45.557445,192.168.170.52,192.168.152.141,80,22,UDP,1443,53,18,49626
2026-01-15 09:35:27.426729,192.168.44.124,192.168.0.232,443,22,UDP,233,37,1,16064
2026-01-15 09:39:11.627982,192.168.13.75,192.168.42.63,443,80,ICMP,848,58,16,15263
2026-01-15 09:42:08.128664,192.168.159.127,192.168.142.113,443,22,UDP,900,44,1,30267
2026-01-15 09:41:08.685469,192.168.5.161,192.168.61.59,65324,3389,ICMP,680,59,18,63651
2026-01-15 09:41:09.814130,192.168.232.244,192.168.124.127,22,443,TCP,889,47,16,52521
2026-01-15 09:44:21.506226,192.168.143.254,192.168.3.24,22,3389,UDP,67,32,18,30577
2026-01-15 09:42:32.947775,192.168.103.220,192.168.77.114,8080,8080,UDP,384,33,16,37411
2026-01-15 09:41:22.463594,192.168.20.58,192.168.68.150,3389,8080,UDP,559,33,16,55809
2026-01-15 09:37:11.152151,192.168.153.146,192.168.205.25,443,3389,TCP,892,47,16,22559
2026-01-15 09:43:10.335103,192.168.235.122,192.168.102.246,443,22,UDP,732,40,16,40509
2026-01-15 09:44:32.293016,192.168.233.171,192.168.194.240,22,22,TCP,550,52,0,48693
2026-01-15 09:42:56.474704,192.168.230.148,192.168.152.85,80,8080,UDP,572,43,0,29170
2026-01-15 09:38:29.744101,192.168.96.25,192.168.105.168,443,22,ICMP,175,58,2,23340
2026-01-15 09:42:23.552789,192.168.81.250,192.168.33.134,51589,8080,UDP,57,37,1,39868
2026-01-15 09:38:36.348461,192.168.145.146,192.168.156.163,80,3389,TCP,1142,49,0,11733
2026-01-15 09:39:59.210566,192.168.102.82,192.168.88.229,8080,443,ICMP,1434,46,18,45171
2026-01-15 09:38:18.879934,192.168.14.189,192.168.45.122,8080,46108,UDP,678,35,16,37163
2026-01-15 09:35:35.080037,192.168.174.43,192.168.111.153,80,22,UDP,962,51,16,45286
2026-01-15 09:41:05.455468,192.168.242.26,192.168.231.176,22,22,TCP,1299,58,0,65225
2026-01-15 09:42:40.934231,192.168.163.35,192.168.52.14,3389,22,ICMP,334,32,1,4443
2026-01-15 09:43:10.894440,192.168.63.146,192.168.240.170,80,8080,ICMP,1115,49,18,1583
2026-01-15 09:43:34.580232,192.168.57.154,192.168.47.202,3389,47009,TCP,870,58,0,10126
2026-01-15 09:43:23.258725,192.168.73.53,192.168.253.183,29230,22,TCP,1227,52,1,18327
2026-01-15 09:42:29.306871,192.168.252.143,192.168.23.252,42416,3389,UDP,920,62,1,60779
2026-01-15 09:39:00.621922,192.168.96.209,192.168.172.92,8080,22,TCP,910,48,0,29212
2026-01-15 09:44:20.242775,192.168.51.159,192.168.206.144,3389,22,TCP,777,37,16,2318
2026-01-15 09:40:46.499090,192.168.176.77,192.168.198.88,8080,443,TCP,254,40,0,34988
2026-01-15 09:35:54.499237,192.168.111.216,192.168.192.21,80,80,ICMP,1461,62,2,13256
2026-01-15 09:41:13.856480,192.168.123.62,192.168.183.32,443,3389,ICMP,1246,41,18,39137
2026-01-15 09:37:17.509885,192.168.219.23,192.168.145.226,443,42133,UDP,627,36,2,17865
2026-01-15 09:36:54.002371,192.168.212.70,192.168.103.246,443,8080,TCP,410,61,16,63080
2026-01-15 09:38:23.051818,192.168.20.74,192.168.220.222,3389,22,ICMP,853,59,1,46151
2026-01-15 09:43:06.033637,192.168.142.88,192.168.143.59,8080,80,UDP,1204,39,2,1866
2026-01-15 09:40:32.621664,192.168.245.61,192.168.149.241,80,59906,UDP,68,35,0,36030
2026-01-15 09:35:07.393372,192.168.161.173,192.168.67.40,80,22,TCP,1460,54,2,55837
2026-01-15 09:44:08.654145,192.168.60.54,192.168.70.240,22,443,TCP,1423,48,1,46880
2026-01-15 09:35:28.844664,192.168.221.16,192.168.152.90,443,3389,ICMP,882,39,16,39048
2026-01-15 09:44:24.748882,192.168.131.46,192.168.226.199,8080,22,TCP,468,61,2,45771
2026-01-15 09:42:55.212608,192.168.177.234,192.168.106.181,8080,3389,TCP,1336,47,18,41254
2026-01-15 09:42:18.228523,192.168.178.234,192.168.137.102,80,80,TCP,888,32,2,31462
2026-01-15 09:37:08.493654,192.168.102.48,192.168.66.49,80,22,ICMP,300,51,2,23011
2026-01-15 09:42:47.190520,192.168.107.81,192.168.244.79,14051,35902,UDP,973,57,16,21981
2026-01-15 09:45:03.541659,192.168.165.192,192.168.201.240,3389,22,UDP,795,57,0,28451
2026-01-15 09:43:47.201528,192.168.247.165,192.168.181.102,22,443,TCP,511,58,2,24957
2026-01-15 09:37:10.566155,192.168.255.58,192.168.57.29,8080,8080,ICMP,637,52,2,61086
2026-01-15 09:40:23.008907,192.168.167.179,192.168.231.158,3389,80,TCP,1433,40,16,26229
2026-01-15 09:37:29.332697,192.168.39.51,192.168.169.97,80,59803,ICMP,90,42,0,42815
2026-01-15 09:38:47.678597,192.168.73.179,192.168.205.229,8080,55604,TCP,1220,62,2,35012
2026-01-15 09:36:18.798080,192.168.28.40,192.168.36.19,8080,443,ICMP,1288,50,1,21594
2026-01-15 09:40:03.326056,192.168.246.80,192.168.28.37,18351,443,UDP,1238,46,2,56921
2026-01-15 09:38:57.185984,192.168.2.53,192.168.223.192,443,8080,ICMP,1170,64,2,27104
2026-01-15 09:38:31.469980,192.168.126.2,192.168.33.94,80,35320,TCP,1233,62,0,29452
2026-01-15 09:42:38.193613,192.168.202.145,192.168.206.168,3389,443,TCP,853,54,16,64162
2026-01-15 09:43:31.356519,192.168.227.71,192.168.103.235,3389,80,TCP,137,38,2,33932
2026-01-15 09:40:11.868904,192.168.198.99,192.168.55.195,43706,3389,TCP,1237,39,18,63149
2026-01-15 09:37:30.775502,192.168.218.25,192.168.159.218,2879,8080,TCP,1103,59,0,33194
2026-01-15 09:41:48.017519,192.168.203.165,192.168.188.83,3389,80,UDP,1391,59,16,45487
2026-01-15 09:43:59.252306,192.168.74.236,192.168.28.141,27454,33556,ICMP,417,39,0,55297
2026-01-15 09:42:50.188283,192.168.207.73,192.168.142.196,443,17348,UDP,560,56,2,5963
2026-01-15 09:36:50.109830,192.168.28.37,192.168.234.61,8080,80,TCP,505,64,18,54080
2026-01-15 09:37:03.791212,192.168.12.246,192.168.157.37,3389,8080,TCP,1277,48,2,50928
2026-01-15 09:44:24.475155,192.168.252.133,192.168.129.18,443,22,UDP,794,31,2,61739
2026-01-15 09:39:39.454165,192.168.64.104,192.168.129.49,3389,22,TCP,240,42,18,44014
2026-01-15 09:36:50.308426,192.168.96.204,192.168.204.83,443,55968,UDP,391,50,16,28632
2026-01-15 09:36:14.143450,192.168.71.76,192.168.45.33,80,22,TCP,1285,56,2,12869
2026-01-15 09:39:37.517908,192.168.110.254,192.168.31.123,8080,3389,UDP,857,33,16,33256
2026-01-15 09:44:04.253154,192.168.126.243,192.168.68.223,27551,22,ICMP,731,61,1,46356
2026-01-15 09:36:42.059446,192.168.35.14,192.168.203.189,22,80,UDP,846,48,0,62549
2026-01-15 09:42:14.299840,192.168.48.196,192.168.2.119,50694,443,TCP,695,39,2,18250
2026-01-15 09:42:40.855041,192.168.69.80,192.168.194.119,443,8080,TCP,999,58,0,9361
2026-01-15 09:36:46.824866,192.168.57.229,192.168.105.73,443,80,TCP,1154,42,16,55800
2026-01-15 09:37:44.340610,192.168.89.229,192.168.66.201,22,443,UDP,326,58,0,8004
2026-01-15 09:38:21.159816,192.168.181.186,192.168.98.238,443,3389,TCP,372,52,2,39215
2026-01-15 09:35:36.170412,192.168.81.71,192.168.8.85,8080,22,TCP,459,30,18,23072
2026-01-15 09:39:54.278145,192.168.250.204,192.168.90.233,3389,37986,TCP,796,38,18,14903
2026-01-15 09:35:38.842890,192.168.73.229,192.168.71.110,443,22,UDP,753,39,1,9135
2026-01-15 09:37:25.501327,192.168.74.28,192.168.238.10,8080,80,TCP,1105,50,2,45339
2026-01-15 09:37:04.602135,192.168.115.151,192.168.110.176,80,22,ICMP,1196,54,16,54873
2026-01-15 09:39:18.036433,192.168.11.146,192.168.204.34,8080,80,UDP,701,48,16,3916
2026-01-15 09:44:09.201477,192.168.174.102,192.168.97.137,80,22,TCP,1234,63,2,36315
2026-01-15 09:40:36.356696,192.168.224.54,192.168.143.201,80,22,ICMP,1461,59,18,56087
2026-01-15 09:44:32.330621,192.168.140.77,192.168.100.214,22,44784,UDP,1267,51,16,46214
2026-01-15 09:39:43.536403,192.168.98.191,192.168.117.246,443,8080,ICMP,934,42,0,36017
2026-01-15 09:43:56.864031,192.168.108.220,192.168.7.134,443,443,TCP,1213,63,16,15205
2026-01-15 09:45:02.778990,192.168.207.185,192.168.102.79,22,3389,UDP,1374,46,2,17948
2026-01-15 09:37:31.681711,192.168.226.222,192.168.129.236,3389,443,TCP,414,59,0,41012
2026-01-15 09:42:36.788296,192.168.221.90,192.168.236.213,3389,80,UDP,624,63,2,46893
2026-01-15 09:39:44.796430,192.168.204.188,192.168.85.198,443,12129,TCP,715,33,18,20259
2026-01-15 09:36:20.955759,192.168.246.205,192.168.217.239,63695,443,UDP,372,33,16,60067
2026-01-15 09:43:07.878656,192.168.9.251,192.168.176.96,8080,80,ICMP,679,30,0,61840
2026-01-15 09:40:25.792647,192.168.98.22,192.168.63.63,22,50970,UDP,951,55,1,19756
2026-01-15 09:35:17.278958,192.168.73.222,192.168.76.220,443,3389,ICMP,1213,62,18,25723
2026-01-15 09:38:53.067341,192.168.124.9,192.168.187.154,443,22,UDP,313,37,2,31493
2026-01-15 09:41:01.378418,192.168.12.175,192.168.13.42,54614,8080,ICMP,632,62,2,45344
2026-01-15 09:38:11.103894,192.168.89.49,192.168.49.192,443,443,TCP,1217,53,2,9417
2026-01-15 09:44:11.690032,192.168.46.30,192.168.141.197,30951,3389,ICMP,1218,53,0,9693
2026-01-15 09:36:37.403903,192.168.159.95,192.168.229.48,80,3389,UDP,1403,49,1,13484
2026-01-15 09:43:15.413060,192.168.143.35,192.168.199.83,3389,8080,ICMP,890,44,16,57951
2026-01-15 09:41:51.606427,192.168.113.180,192.168.82.171,3389,3389,TCP,147,31,16,13418
2026-01-15 09:37:31.793255,192.168.56.86,192.168.142.197,55283,80,TCP,583,54,18,38434
2026-01-15 09:40:42.135004,192.168.68.133,192.168.219.103,80,3389,TCP,169,45,0,43310
2026-01-15 09:39:08.631923,192.168.106.158,192.168.121.223,8080,3196,UDP,183,58,18,47364
2026-01-15 09:36:02.374583,192.168.103.154,192.168.154.162,80,8080,TCP,1079,46,0,37989
2026-01-15 09:38:19.924998,192.168.183.101,192.168.2.144,12438,14093,ICMP,1022,55,18,61721
2026-01-15 09:35:29.177927,192.168.120.51,192.168.198.203,22,8080,ICMP,488,51,16,64068
2026-01-15 09:36:13.341798,192.168.215.217,192.168.175.100,443,443,TCP,680,58,2,26327
2026-01-15 09:43:41.401393,192.168.208.147,192.168.213.102,3389,65119,ICMP,1027,40,1,25244
2026-01-15 09:45:01.732662,192.168.192.138,192.168.64.236,3389,8080,ICMP,616,62,0,49886
2026-01-15 09:41:37.820302,192.168.75.26,192.168.144.75,8080,59425,TCP,883,39,1,6874
2026-01-15 09:39:11.010203,192.168.152.9,192.168.95.235,80,443,ICMP,402,30,2,37358
2026-01-15 09:42:27.767215,192.168.22.150,192.168.165.107,80,3389,UDP,1384,54,1,17676
2026-01-15 09:39:01.432306,192.168.32.221,192.168.113.84,8080,22,UDP,603,54,16,18642
2026-01-15 09:35:20.137451,192.168.177.87,192.168.209.105,63374,22,UDP,513,53,18,54387
2026-01-15 09:41:57.821871,192.168.73.94,192.168.204.116,22,31742,TCP,137,57,2,57516
2026-01-15 09:39:06.003027,192.168.134.145,192.168.250.98,25760,40467,ICMP,1079,33,16,32103
2026-01-15 09:41:16.503897,192.168.131.175,192.168.119.182,443,80,ICMP,1389,40,0,39617
2026-01-15 09:43:16.232500,192.168.63.22,192.168.0.155,80,22,ICMP,1430,34,1,37829
2026-01-15 09:43:25.639163,192.168.201.39,192.168.154.108,3389,22,UDP,732,44,16,58817
2026-01-15 09:37:46.691928,192.168.151.33,192.168.138.135,443,8080,UDP,1206,58,2,38816
2026-01-15 09:35:34.459356,192.168.51.160,192.168.22.48,17554,80,ICMP,76,47,16,63529
2026-01-15 09:41:23.533131,192.168.28.177,192.168.72.193,44322,22,UDP,1040,62,16,62253
2026-01-15 09:36:41.123019,192.168.67.247,192.168.241.85,443,3389,TCP,1397,61,2,63978
2026-01-15 09:39:33.897852,192.168.250.47,192.168.128.31,80,3389,ICMP,843,35,2,20405
2026-01-15 09:36:31.135625,192.168.165.192,192.168.141.36,80,443,ICMP,423,52,16,13808
2026-01-15 09:43:41.839311,192.168.224.73,192.168.161.119,8080,80,TCP,490,40,16,25790
2026-01-15 09:36:49.935604,192.168.156.81,192.168.86.49,80,443,UDP,458,48,2,23551
2026-01-15 09:42:38.110933,192.168.213.164,192.168.237.87,22,3389,UDP,1208,34,18,39330
2026-01-15 09:41:44.933000,192.168.82.99,192.168.146.205,443,42798,UDP,1415,35,16,38518
2026-01-15 09:43:40.635656,192.168.94.176,192.168.220.77,3389,3389,TCP,601,54,0,65404
2026-01-15 09:36:50.022875,192.168.241.201,192.168.130.131,18988,3389,TCP,657,38,18,24092
2026-01-15 09:40:49.746066,192.168.203.170,192.168.59.39,3389,30580,UDP,459,39,2,51233
2026-01-15 09:38:28.979382,192.168.252.6,192.168.126.75,22,59905,UDP,1228,56,2,15264
2026-01-15 09:36:07.697324,192.168.231.141,192.168.36.220,3389,8080,ICMP,232,63,16,23946
2026-01-15 09:36:10.733726,192.168.230.192,192.168.178.103,3389,2369,ICMP,523,63,2,28188
2026-01-15 09:38:26.305743,192.168.218.32,192.168.87.110,80,8080,UDP,1488,39,16,44710
2026-01-15 09:38:57.119154,192.168.36.140,192.168.25.219,80,8080,ICMP,105,35,16,24952
2026-01-15 09:45:10.845640,192.168.112.116,192.168.128.108,63651,8080,TCP,580,40,16,6659
2026-01-15 09:43:54.573566,192.168.248.116,192.168.241.117,22,3389,ICMP,951,30,16,10810
2026-01-15 09:40:24.374445,192.168.84.250,192.168.126.60,22,8080,ICMP,610,52,2,40179
2026-01-15 09:37:35.980729,192.168.241.10,192.168.50.182,48329,3389,UDP,433,51,2,28215
2026-01-15 09:35:47.171938,192.168.93.253,192.168.167.235,443,57541,UDP,563,43,2,7456
2026-01-15 09:44:40.228616,192.168.178.54,192.168.72.159,22,3389,ICMP,1077,36,18,44693
2026-01-15 09:39:02.158475,192.168.65.72,192.168.202.29,3389,443,ICMP,427,59,2,41679
2026-01-15 09:38:01.381790,192.168.174.199,192.168.147.85,443,3389,TCP,682,56,18,48737
2026-01-15 09:37:33.752362,192.168.71.127,192.168.61.59,80,8080,ICMP,1073,64,0,45828
2026-01-15 09:36:25.664646,192.168.154.9,192.168.62.118,3389,44954,UDP,1340,56,1,6168
2026-01-15 09:41:22.086568,192.168.173.81,192.168.10.137,8080,443,ICMP,1463,34,0,39318
2026-01-15 09:43:42.021945,192.168.49.79,192.168.152.117,3389,22,TCP,399,37,2,55174
2026-01-15 09:35:40.901164,192.168.23.102,192.168.124.105,31615,443,ICMP,1255,47,0,46000
2026-01-15 09:35:45.784583,192.168.106.152,192.168.45.138,443,3389,ICMP,486,30,1,35591
2026-01-15 09:40:34.873547,192.168.68.223,192.168.41.47,5018,443,ICMP,1345,48,1,26326
2026-01-15 09:42:57.302785,192.168.26.87,192.168.134.62,8080,443,UDP,1258,64,0,10394
2026-01-15 09:42:33.588661,192.168.52.153,192.168.245.123,443,3389,UDP,966,42,16,3270
2026-01-15 09:37:39.014902,192.168.32.169,192.168.229.41,3389,443,UDP,171,59,16,53973
2026-01-15 09:37:32.509973,192.168.150.49,192.168.196.75,443,22,ICMP,1274,48,16,58922
2026-01-15 09:39:59.985370,192.168.113.79,192.168.83.197,80,80,ICMP,1127,63,2,62662
2026-01-15 09:38:00.096882,192.168.162.102,192.168.57.146,12611,3389,ICMP,1252,48,18,57015
2026-01-15 09:43:29.223984,192.168.5.45,192.168.209.159,8080,18770,ICMP,1191,38,0,12036
2026-01-15 09:36:11.006898,192.168.9.199,192.168.203.137,3389,24055,ICMP,1390,57,16,11037
2026-01-15 09:35:31.663972,192.168.87.114,192.168.148.113,37396,61199,UDP,1016,33,16,46318
